0.01,0.16666666666666666,0,0.3125,0.11764705882352941,0.28,0.76,0.75,0.6875,0.38,1.0,0.16666666666666666,0.1,0.085,0.0,0.1444,1.0,0.027777777777777776,0.010000000000000002,0.007225000000000001,0.0,0.89,A.Bradshaw,8.9
0.01,0.16666666666666666,0,0.65625,0.4117647058823529,0.82,0.7,0.8333333333333334,0.6875,1.012,1.8,0.13333333333333333,0.24,0.152,0.0,1.024144,3.24,0.017777777777777778,0.0576,0.023104,0.0,1.18,A.Bradshaw,11.8
0.01,0.16666666666666666,1,0.75,0.7647058823529411,0.62,0.14,1.0,0.6875,0.6679999999999999,1.6800000000000002,0.13333333333333333,0.36,0.276,0.0,0.4462239999999999,2.8224000000000005,0.017777777777777778,0.1296,0.07617600000000001,0.0,2.25,A.Bradshaw,22.5
0.01,0.16666666666666666,1,0.71875,0.8823529411764706,0.62,0.76,1.0,0.6875,0.7020000000000001,1.54,0.19999999999999998,0.36,0.222,0.0,0.4928040000000001,2.3716,0.039999999999999994,0.1296,0.049284,0.0,0.8,A.Bradshaw,8.0
0.01,0.3333333333333333,1,1.0,0.11764705882352941,0.56,0.32,0.75,0.6875,0.532,1.4,0.13333333333333333,0.3,0.17,0.0,0.28302400000000005,1.9599999999999997,0.017777777777777778,0.09,0.028900000000000006,0.0,1.04,A.Bradshaw,10.4
0.01,0.3333333333333333,0,0.90625,0.23529411764705882,0.62,0.54,0.8333333333333334,0.6875,0.484,1.4,0.06666666666666667,0.36,0.314,0.06666666666666667,0.234256,1.9599999999999997,0.0044444444444444444,0.1296,0.098596,0.0044444444444444444,0.9,A.Bradshaw,9.0
0.01,0.3333333333333333,1,0.96875,0.29411764705882354,0.5,0.72,0.8333333333333334,0.6875,0.5,1.4,0.13333333333333333,0.33999999999999997,0.254,0.06666666666666667,0.25,1.9599999999999997,0.017777777777777778,0.11559999999999998,0.064516,0.0044444444444444444,0.85,A.Bradshaw,8.5
0.01,0.3333333333333333,1,0.53125,0.35294117647058826,0.54,0.48,0.8333333333333334,0.6875,0.5720000000000001,1.44,0.13333333333333333,0.33999999999999997,0.292,0.06666666666666667,0.3271840000000001,2.0736,0.017777777777777778,0.11559999999999998,0.08526399999999999,0.0044444444444444444,3.1,A.Bradshaw,31.0
0.01,0.3333333333333333,1,0.21875,0.7647058823529411,0.7,0.76,1.0,0.6875,0.674,1.6600000000000001,0.26666666666666666,0.36,0.31,0.06666666666666667,0.45427600000000007,2.7556000000000003,0.07111111111111111,0.1296,0.0961,0.0044444444444444444,0.4699999999999999,A.Bradshaw,4.7
0.01,0.5,0,0.71875,0.23529411764705882,0.34,0.38,0.75,0.6875,0.526,1.26,0.3333333333333333,0.18,0.11199999999999999,0.06666666666666667,0.27667600000000003,1.5876000000000001,0.1111111111111111,0.0324,0.012543999999999998,0.0044444444444444444,0.77,A.Bradshaw,7.7
0.01,0.5,1,0.09375,0.29411764705882354,0.82,0.54,0.8333333333333334,0.6875,0.488,1.3199999999999998,0.26666666666666666,0.18,0.146,0.06666666666666667,0.238144,1.7423999999999995,0.07111111111111111,0.0324,0.021315999999999998,0.0044444444444444444,2.69,A.Bradshaw,26.9
0.01,0.5,0,0.9375,0.35294117647058826,0.52,0.06,0.8333333333333334,0.6875,0.78,1.6199999999999999,0.19999999999999998,0.24,0.188,0.06666666666666667,0.6084,2.6243999999999996,0.039999999999999994,0.0576,0.035344,0.0044444444444444444,1.8,A.Bradshaw,18.0
0.01,0.5,0,0.75,0.7647058823529411,0.32,0.34,1.0,0.6875,0.568,1.3800000000000001,0.13333333333333333,0.18,0.19399999999999998,0.0,0.32262399999999997,1.9044000000000003,0.017777777777777778,0.0324,0.03763599999999999,0.0,1.1600000000000001,A.Bradshaw,11.6
0.01,0.8333333333333334,1,0.375,0.23529411764705882,0.82,0.34,0.75,0.3125,0.62,1.1800000000000002,0.13333333333333333,0.36,0.298,0.19999999999999998,0.3844,1.3924000000000003,0.017777777777777778,0.1296,0.088804,0.039999999999999994,1.1199999999999999,A.Bradshaw,11.2
0.01,0.8333333333333334,0,0.28125,0.35294117647058826,0.66,0.56,0.8333333333333334,0.3125,0.5,0.9800000000000001,0.0,0.36,0.302,0.26666666666666666,0.25,0.9604000000000001,0.0,0.1296,0.091204,0.07111111111111111,1.19,A.Bradshaw,11.9
0.01,0.8333333333333334,1,0.0625,0.4117647058823529,0.54,0.0,0.8333333333333334,0.3125,0.5379999999999999,1.1400000000000001,0.0,0.32,0.212,0.3333333333333333,0.2894439999999999,1.2996000000000003,0.0,0.1024,0.044944,0.1111111111111111,1.8800000000000001,A.Bradshaw,18.8
0.01,0.8333333333333334,0,0.125,0.47058823529411764,0.68,1.02,0.8333333333333334,0.3125,0.502,1.08,0.06666666666666667,0.27999999999999997,0.23199999999999998,0.26666666666666666,0.252004,1.1664,0.0044444444444444444,0.07839999999999998,0.05382399999999999,0.07111111111111111,1.47,A.Bradshaw,14.7
0.02,0.16666666666666666,0,0.03125,0.29411764705882354,0.34,0.62,0.8333333333333334,0.78125,0.065,0.15,0.0,0.1,0.05,0.0,0.0042250000000000005,0.0225,0.0,0.010000000000000002,0.0025000000000000005,0.0,-0.01,A.Brown,-0.1
0.02,0.16666666666666666,1,0.59375,0.7058823529411765,0.48,0.9,0.9166666666666666,0.1875,0.045,0.05,0.0,0.1,0.03,0.0,0.002025,0.0025000000000000005,0.0,0.010000000000000002,0.0009,0.0,0.6499999999999999,A.Brown,6.5
