0.01,0.16666666666666666,1,0.375,0.17647058823529413,0.2,0.58,0.75,0.6875,0.445,0.85,0.0,0.0,0.0,0.0,0.198025,0.7224999999999999,0.0,0.0,0.0,0.0,1.5799999999999996,A.Bradshaw,15.8
0.01,0.16666666666666666,1,0.15625,0.23529411764705882,0.34,0.06,0.8333333333333334,0.6875,0.44,0.75,0.16666666666666666,0.25,0.15,0.0,0.1936,0.5625,0.027777777777777776,0.0625,0.0225,0.0,1.83,A.Bradshaw,18.3
0.01,0.16666666666666666,0,0.28125,0.29411764705882354,0.68,0.2,0.8333333333333334,0.6875,0.645,1.15,0.16666666666666666,0.1,0.07,0.0,0.41602500000000003,1.3224999999999998,0.027777777777777776,0.010000000000000002,0.004900000000000001,0.0,0.89,A.Bradshaw,8.9
0.01,0.16666666666666666,1,0.1875,0.35294117647058826,0.56,0.4,0.8333333333333334,0.6875,0.898,1.8199999999999998,0.19999999999999998,0.24,0.166,0.0,0.806404,3.3123999999999993,0.039999999999999994,0.0576,0.027556000000000004,0.0,1.4300000000000002,A.Bradshaw,14.3
0.01,0.16666666666666666,0,0.96875,0.5294117647058824,0.82,0.14,0.9166666666666666,0.6875,1.0859999999999999,1.94,0.13333333333333333,0.27999999999999997,0.17600000000000002,0.0,1.1793959999999997,3.7636,0.017777777777777778,0.07839999999999998,0.030976000000000007,0.0,2.12,A.Bradshaw,21.2
0.01,0.16666666666666666,1,0.65625,0.5882352941176471,0.4,0.66,0.9166666666666666,0.6875,1.024,2.02,0.19999999999999998,0.26,0.18600000000000003,0.0,1.048576,4.0804,0.039999999999999994,0.06760000000000001,0.03459600000000001,0.0,1.15,A.Bradshaw,11.5
0.01,0.16666666666666666,0,0.71875,0.6470588235294118,0.34,0.54,0.9166666666666666,0.6875,0.912,1.9600000000000002,0.13333333333333333,0.33999999999999997,0.282,0.0,0.831744,3.8416000000000006,0.017777777777777778,0.11559999999999998,0.07952399999999998,0.0,0.039999999999999994,A.Bradshaw,0.4
0.01,0.16666666666666666,1,0.34375,0.7058823529411765,0.48,0.4,0.9166666666666666,0.6875,0.836,1.8800000000000001,0.13333333333333333,0.32,0.228,0.0,0.698896,3.5344000000000007,0.017777777777777778,0.1024,0.051984,0.0,0.8300000000000001,A.Bradshaw,8.3
0.01,0.16666666666666666,0,0.25,0.8235294117647058,0.42,0.06,1.0,0.6875,0.61,1.7,0.26666666666666666,0.33999999999999997,0.268,0.0,0.3721,2.8899999999999997,0.07111111111111111,0.11559999999999998,0.07182400000000001,0.0,1.75,A.Bradshaw,17.5
0.01,0.16666666666666666,0,0.21875,0.9411764705882353,0.34,0.9,1.0,0.6875,0.688,1.52,0.19999999999999998,0.27999999999999997,0.126,0.0,0.47334399999999993,2.3104,0.039999999999999994,0.07839999999999998,0.015876,0.0,0.5199999999999999,A.Bradshaw,5.2
0.01,0.16666666666666666,0,0.75,1.0,0.34,0.28,0.08333333333333333,0.6875,0.6920000000000001,1.52,0.19999999999999998,0.33999999999999997,0.218,0.0,0.47886400000000007,2.3104,0.039999999999999994,0.11559999999999998,0.047524,0.0,0.3,A.Bradshaw,3.0
0.01,0.3333333333333333,0,0.75,0.058823529411764705,0.28,0.56,0.75,0.6875,0.638,1.64,0.19999999999999998,0.3,0.166,0.0,0.407044,2.6895999999999995,0.039999999999999994,0.09,0.027556000000000004,0.0,1.1400000000000001,A.Bradshaw,11.4
0.01,0.3333333333333333,0,0.71875,0.17647058823529413,0.58,0.32,0.75,0.6875,0.444,1.48,0.06666666666666667,0.3,0.23600000000000002,0.0,0.197136,2.1904,0.0044444444444444444,0.09,0.05569600000000001,0.0,1.9900000000000002,A.Bradshaw,19.9
0.01,0.3333333333333333,1,0.5625,0.47058823529411764,0.4,0.34,0.8333333333333334,0.6875,0.6920000000000001,1.7,0.26666666666666666,0.36,0.324,0.06666666666666667,0.47886400000000007,2.8899999999999997,0.07111111111111111,0.1296,0.104976,0.0044444444444444444,0.8800000000000001,A.Bradshaw,8.8
0.01,0.3333333333333333,0,0.65625,0.8235294117647058,0.74,0.68,1.0,0.6875,0.578,1.58,0.26666666666666666,0.3,0.222,0.0,0.33408399999999994,2.4964000000000004,0.07111111111111111,0.09,0.049284,0.0,0.19,A.Bradshaw,1.9
0.01,0.3333333333333333,1,0.75,0.8823529411764706,0.2,0.46,1.0,0.6875,0.524,1.5,0.19999999999999998,0.24,0.214,0.0,0.27457600000000004,2.25,0.039999999999999994,0.0576,0.045795999999999996,0.0,1.39,A.Bradshaw,13.9
0.01,0.3333333333333333,0,0.625,0.9411764705882353,0.58,0.28,1.0,0.6875,0.524,1.3599999999999999,0.26666666666666666,0.26,0.20199999999999999,0.0,0.27457600000000004,1.8495999999999997,0.07111111111111111,0.06760000000000001,0.04080399999999999,0.0,1.8199999999999998,A.Bradshaw,18.2
0.01,0.3333333333333333,1,0.65625,1.0,0.62,0.28,0.08333333333333333,0.6875,0.424,1.1400000000000001,0.19999999999999998,0.24,0.166,0.0,0.179776,1.2996000000000003,0.039999999999999994,0.0576,0.027556000000000004,0.0,1.89,A.Bradshaw,18.9
0.01,0.5,1,0.65625,0.058823529411764705,0.34,0.48,0.75,0.6875,0.43799999999999994,1.2,0.26666666666666666,0.2,0.114,0.06666666666666667,0.19184399999999996,1.44,0.07111111111111111,0.04000000000000001,0.012996,0.0044444444444444444,1.53,A.Bradshaw,15.3
